#TSV
#============Begin of sheet============
@Sheet=10护身符
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	副本中使用次数	随机狩猎奖励点	解绑道具	解绑道具数量
27004	NPC礼物4	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	item_icon_21	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27004																											
27005	NPC礼物5	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_grain_03	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27005																											
27006	NPC礼物6	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	mat_wing_01_white	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27006																											
27007	NPC礼物7	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	item_icon_15	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27007																											
27008	NPC礼物8	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	item_icon_30	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27008																											
27009	NPC礼物9	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_food_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27009																											
27010	NPC礼物10	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27010																											
27011	NPC礼物11	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27011																											
27012	NPC礼物12	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27012																											
27013	NPC礼物13	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27013																											
27014	NPC礼物14	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	item_icon_05	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27014																											
27015	NPC礼物15	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27015																											
27016	NPC礼物16	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27016																											
27020	NPC礼物17	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27020																											
27017	NPC礼物18	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27017																											
27018	NPC礼物19	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27018																											
27019	NPC礼物20	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_herbs_02	1	0	1	11	1	0	0	99	99	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27019																											
27021	测试用辅助药水1	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	item_icon_48	1	0	1	1	1	2	0	99	99	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	获得BUFF	10676	0	0	获得BUFF	13020462	0	0	恢复生命	200	0	0	恢复耐力	150	0	0	0	27021																											
27022	素材仓库扩展卷轴(10)	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	prop_book_04	1	0	1	1	0	2	0	0	999	0	0	0	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	1	0	0	0	扩展仓库格子	10	1	0	显示物品使用提示	2092	0	0	0	0	0	0	0	0	0	0	0	27022		4																									
27023	素材仓库扩展卷轴(100)	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	prop_book_04	1	0	1	1	0	2	0	0	999	0	0	0	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	1	0	0	0	扩展仓库格子	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27023		4																									
27024	仓库扩展卷轴(100)	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	prop_book_04	1	0	1	1	0	2	0	0	999	0	0	0	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	1	0	0	0	扩展仓库格子	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27024		4																									
27025	测试用辅助药水2	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	item_icon_42	1	0	1	1	1	2	0	0	99	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	获得BUFF	10671	0	0	获得BUFF	13020462	0	0	恢复生命	200	0	0	恢复耐力	150	0	0	0	27025		4																									
27026	测试用辅助药水3	"<FONT COLOR=\"\#68A16A\" >和我签订契约成为马猴烧酒吧</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	prop_hd_37	1	0	1	1	1	2	0	0	99	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	获得BUFF	80000091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27026		4																									
27027	我不做咸鱼了	"<FONT COLOR=\"\#68A16A\" >我不是教导过你，要时刻抱住大大的腿吗</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	prop_book_12	1	0	1	1	1	2	0	0	99	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	2	0	0	0	0	移除BUFF	1011005	0	0	移除BUFF	1011006	0	0	移除BUFF	1011007	0	0	0	0	0	0	0	27027		4																									
27028	测试用辅助药水4	"<FONT COLOR=\"\#68A16A\" >这个道具是测试用的，如果你发现了它，请务必举报给GM，负责发它的策划将会受到无尽的鞭挞</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：未知</FONT><BR><BR><FONT COLOR=\"\#C6B262\">TEST</FONT>"	1	3	item_icon_41	1	0	1	1	1	2	0	0	99	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	获得BUFF	13020035	0	0	增加耐力上限	50	0	0	恢复生命	200	0	0	恢复耐力	150	0	0	0	27028		4																									
#============End of sheet============

#============Begin of sheet============
@Sheet=1消耗品
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	副本中使用次数	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	随机狩猎奖励点	解绑道具	解绑道具数量
1	回复药	"<FONT COLOR=\"\#68A16A\" >饮用：恢复30点体力</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR>"	1	1	item_icon_01	1	0	1	1	1	0	0	10	999	0	0	50	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	1		0	0	200100016	恢复生命	30	0	0	道具使用统计	回复药	0	0	0	0	0	0	0	0	0	0	1	1		1																								
2	耐力药	"<FONT COLOR=\"\#68A16A\" >饮用：增加20点耐力上限</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR><BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	item_icon_02	1	0	1	1	1	0	0	5	999	0	0	150	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100007	恢复耐力	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2		4																								
3	麻痹陷阱	"<FONT COLOR=\"\#68A16A\" >放置：在地上铺设陷阱，大型怪物进入后将被麻痹</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：艾露农业特供、发明调和</FONT><BR><BR><FONT COLOR=\"\#C6B262\">注意：对部分大型怪物无效</FONT>"	1	1	item_icon_03	1	0	1	1	6	2	0	1	999	0	0	250	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200300002	生成场景物件	MHTrap.MHParalysisTrap	0.7	1	道具使用统计	麻痹陷阱	8	0	0	0	0	0	0	0	0	0	1	3		5																								
4	解毒药	"<FONT COLOR=\"\#68A16A\" >饮用：解除“中毒”状态</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR>"	1	1	4	1	0	1	1	1	0	0	10	999	0	0	200	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100015	移除BUFF类型	毒	0	0	移除BUFF	60027	0	0	0	0	0	0	0	0	0	0	1	4		4																								
5	砥石	"<FONT COLOR=\"\#68A16A\" >使用：提高当前装备的近战武器的锋利度</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：采集、庄园、商店</FONT><BR>"	1	1	item_icon_05	1	0	1	1	4	0	0	20	999	0	0	50	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200400001	增加锋利度	2000000	0	0	移除BUFF	19167	0	0	0	0	0	0	0	0	0	0	1	5		6																								
6	闪光玉	"<FONT COLOR=\"\#68A16A\" >投掷：丢出闪光玉，发出强烈闪光，能使怪物暂时失明</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：发明调和</FONT><BR>"	1	1	item_icon_06	1	0	1	1	5	0	0	3	999	0	0	200	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200200003	0	0	0	0	道具使用统计	闪光弹	8	0	0	0	0	0	0	0	0	0	1	6		3																								
7	音爆玉	"<FONT COLOR=\"\#68A16A\" >投掷：丢出音爆玉，发出强烈音波，干扰特定怪物的行为</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：发明调和</FONT><BR>"	1	1	item_icon_07	1	0	1	1	5	0	0	3	999	0	0	200	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200200001	0	0	0	0	道具使用统计	音爆弹	8	0	0	0	0	0	0	0	0	0	1	7		3																								
8	药草	"<FONT COLOR=\"\#68A16A\" >食用：恢复10点体力</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：采集、庄园</FONT><BR>"	1	1	item_icon_08	1	0	1	1	1	0	0	10	999	0	0	10	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100001	恢复生命	10	0	0	移除BUFF	19117	0	0	0	0	0	0	0	0	0	0	1	8																										
9	冷饮	"<FONT COLOR=\"\#68A16A\" >饮用：使猎人不受炎热环境影响，持续10分钟</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR>"	1	1	item_icon_09	1	0	1	1	1	0	0	20	999	0	0	150	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100010	获得BUFF	13002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9		6																								
10	热饮	"<FONT COLOR=\"\#68A16A\" >饮用：使猎人不受寒冷环境影响，持续10分钟</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR>"	1	1	item_icon_10	1	0	1	1	1	0	0	20	999	0	0	150	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100004	获得BUFF	13001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10		6																								
11	强走药	"<FONT COLOR=\"\#68A16A\" >饮用：一定时间内猎人耐力不减少，同时增加耐力上限</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和、商店</FONT><BR>"	1	1	item_icon_11	1	0	1	1	1	0	0	20	999	0	0	200	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100005	增加耐力上限2	25	0	0	获得BUFF	13003	0	0	移除BUFF	19129	0	0	恢复耐力	150	0	0	1	11		4																								
12	生命粉尘	"<FONT COLOR=\"\#68A16A\" >投掷：使用后，一定范围内的猎人恢复体力</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和</FONT><BR>"	1	1	item_icon_58	1	0	1	1	1	2	0	10	999	0	0	180	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100003	区域范围内恢复友方生命	0	0	30	道具使用统计	生命粉尘	8	0	0	0	0	0	0	0	0	0	1	12		6																								
13	千里眼药	"<FONT COLOR=\"\#68A16A\" >饮用：让猎人视力变得极好，能够知晓大型怪物的所在地</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：艾露农业特供</FONT><BR>"	1	1	item_icon_13	1	0	1	1	1	0	0	20	999	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100006	获得BUFF	13004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13		4																								
14	半生肉	"<FONT COLOR=\"\#68A16A\" >食用：增加耐力上限25点</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：烤肉</FONT><BR><BR><FONT COLOR=\"\#C6B262\">没有完全烤熟</FONT>"	1	1	item_icon_14	1	0	1	1	1	0	0	20	999	0	0	20	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100020	增加耐力上限	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14		2																								
15	烤熟的肉	"<FONT COLOR=\"\#68A16A\" >食用：增加耐力上限50点</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：烤肉</FONT><BR><BR><FONT COLOR=\"\#C6B262\">香喷喷</FONT>"	1	1	item_icon_15	1	0	1	1	2	0	0	20	999	0	0	50	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100012	增加耐力上限	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15		2																								
16	烤焦的肉	"<FONT COLOR=\"\#68A16A\" >食用：增加或减少耐力上限25点</FONT><BR><BR><FONT COLOR=\"\#C6B262\">饥不择食的选择</FONT>"	1	1	item_icon_16	1	0	1	1	1	0	0	20	999	0	0	20	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100014	一定概率增加或减少耐力上限	50	25	9	0	0	0	0	0	0	0	0	0	0	0	0	1	16		2																								
17	冻肉	"<FONT COLOR=\"\#68A16A\" >食用：可以在短时间内缓和高温的影响，同时增加25点耐力上限</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和</FONT><BR>"	1	1	item_icon_17	1	0	1	1	1	0	0	20	999	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100018	增加耐力上限	25	0	0	获得BUFF	13002	0	0	0	0	0	0	0	0	0	0	1	17		2																								
18	温肉	"<FONT COLOR=\"\#68A16A\" >食用：可以在短时间内缓和酷寒的影响，同时增加25点耐力上限</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：药剂调和</FONT><BR>"	1	1	item_icon_18	1	0	1	1	1	0	0	20	999	0	0	100	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100002	增加耐力上限	25	0	0	获得BUFF	13001	0	0	0	0	0	0	0	0	0	0	1	18		2																								
19	半生鱼	"<FONT COLOR=\"\#68A16A\" >食用：恢复暂时损失的体力</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：烤肉</FONT><BR>"	1	1	item_icon_19	1	0	1	1	1	0	0	20	999	0	0	20	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0		0	0	200100019	回复绿血	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19		6																								
